0,0,0,0
0,1,0,1
0,1,1,2
0,2,1,3
0,2,2,4
0,2,3,5
0,2,4,6
0,2,5,7
0,3,5,8
0,3,6,9
3,4,6,10
5,3,6,9
5,3,6,9
5,3,6,9
9,3,6,9
12,3,6,9
14,3,6,9
16,3,6,9
16,3,6,9
19,3,7,10
19,3,7,10
20,4,7,11
20,3,7,10
20,3,7,10
22,4,7,11
22,4,7,11
22,5,7,12
22,5,7,12
25,6,7,13
25,6,7,13
25,6,7,13
31,6,8,14
33,6,8,14
34,5,8,13
37,5,8,13
37,5,8,13
37,6,8,14
37,6,8,14
37,6,9,15
37,6,9,15
37,6,10,16
37,6,10,16
38,6,11,17
38,6,11,17
40,6,10,16
40,6,10,16
41,6,10,16
44,6,10,16
44,6,10,16
46,7,10,17
46,7,9,16
46,7,9,16
46,7,9,16
48,8,9,17
49,7,9,16
49,7,9,16
49,8,9,17
49,8,9,17
49,9,9,18
49,8,9,17
49,8,9,17
50,8,9,17
50,8,9,17
51,8,10,18
51,8,10,18
51,8,11,19
51,8,11,19
52,8,12,20
53,8,12,20
53,7,12,19
53,7,12,19
53,7,12,19
53,7,12,19
54,8,12,20
54,8,12,20
55,8,11,19
55,8,11,19
55,8,12,20
55,8,12,20
57,9,12,21
57,8,12,20
59,7,12,19
59,7,11,18
60,7,11,18
60,7,11,18
60,7,12,19
60,7,12,19
60,7,13,20
61,7,12,19
61,7,12,19
61,7,13,20
61,7,12,19
62,7,11,18
62,7,11,18
62,8,11,19
62,8,11,19
62,9,11,20
62,9,11,20
62,9,11,20
62,9,11,20
63,10,11,21
63,10,11,21
63,10,11,21
63,10,11,21
64,10,12,22
65,10,12,22
65,10,11,21
65,10,11,21
65,10,12,22
65,10,12,22
66,10,13,23
66,10,13,23
66,10,13,23
66,10,13,23
67,11,13,24
68,11,13,24
68,11,13,24
70,11,14,25
70,11,14,25
71,11,15,26
71,11,15,26
71,11,16,27
72,11,15,26
73,11,15,26
73,11,15,26
73,11,15,26
73,12,15,27
74,12,15,27
74,12,15,27
74,12,15,27
74,12,16,28
74,12,16,28
75,12,17,29
75,12,16,28
75,12,16,28
75,12,17,29
75,12,17,29
76,13,17,30
76,13,17,30
76,13,17,30
76,13,17,30
76,13,17,30
78,14,17,31
78,14,17,31
78,14,18,32
78,14,17,31
79,14,16,30
79,14,16,30
79,15,16,31
79,14,16,30
79,14,16,30
79,14,17,31
79,14,17,31
79,15,17,32
79,15,17,32
79,16,17,33
79,16,17,33
80,17,17,34
80,17,17,34
80,17,18,35
80,17,18,35
81,16,18,34
81,16,17,33
81,16,17,33
81,17,17,34
81,17,17,34
81,17,18,35
81,16,18,34
81,16,17,33
82,15,17,32
82,14,17,31
82,14,17,31
82,13,17,30
82,13,17,30
83,14,17,31
83,14,17,31
83,14,17,31
83,14,18,32
83,14,18,32
84,14,19,33
84,14,19,33
84,15,19,34
84,15,19,34
84,15,20,35
84,15,20,35
84,16,20,36
84,16,20,36
84,16,21,37
84,16,20,36
84,16,20,36
85,16,19,35
85,16,19,35
85,16,20,36
85,16,20,36
85,16,21,37
85,16,21,37
86,16,22,38
86,16,22,38
87,16,23,39
87,16,23,39
87,16,24,40
87,16,24,40
87,16,25,41
87,16,25,41
87,17,25,42
87,17,25,42
87,18,25,43
87,18,25,43
87,18,25,43
88,18,26,44
88,18,26,44
88,18,26,44
88,19,26,45
88,19,26,45
88,18,26,44
89,18,26,44
89,18,26,44
89,18,27,45
89,17,27,44
89,17,27,44
89,17,27,44
89,18,27,45
90,18,27,45
90,18,27,45
90,18,27,45
90,18,27,45
90,19,27,46
91,19,27,46
91,19,27,46
91,20,27,47
91,20,27,47
91,21,27,48
92,21,26,47
93,21,26,47
93,20,26,46
93,20,26,46
93,21,26,47
94,20,26,46
94,20,26,46
94,21,26,47
94,21,26,47
94,22,26,48
94,22,26,48
94,22,27,49
94,22,27,49
94,22,28,50
94,22,28,50
94,23,28,51
94,23,28,51
95,24,28,52
95,24,28,52
95,24,28,52
95,25,28,53
95,25,28,53
95,26,28,54
95,26,28,54
95,25,28,53
95,25,28,53
96,26,28,54
96,26,28,54
96,26,28,54
96,26,29,55
96,26,29,55
96,26,30,56
97,26,30,56
97,26,30,56
97,26,31,57
97,26,31,57
97,26,32,58
97,26,32,58
97,27,32,59
97,27,32,59
97,27,32,59
97,27,32,59
97,27,32,59
98,27,33,60
98,27,33,60
98,28,33,61
98,28,33,61
98,28,34,62
98,27,34,61
98,27,34,61
98,28,34,62
98,28,33,61
98,28,33,61
99,28,33,61
99,27,33,60
99,26,33,59
99,26,33,59
99,27,33,60
99,27,32,59
99,27,32,59
99,28,32,60
100,28,32,60
100,28,32,60
100,28,33,61
100,28,33,61
100,29,33,62
100,29,33,62
101,28,33,61
101,28,33,61
101,28,34,62
101,28,34,62
101,28,35,63
101,28,35,63
101,28,36,64
101,28,36,64
101,29,36,65
101,29,36,65
101,30,36,66
102,30,36,66
102,30,36,66
102,30,36,66
102,30,36,66
102,30,37,67
102,30,37,67
102,30,37,67
102,30,38,68
102,30,38,68
102,31,38,69
102,31,38,69
102,32,38,70
103,32,38,70
103,32,38,70
103,32,39,71
104,32,39,71
104,32,39,71
104,32,40,72
104,32,40,72
104,31,40,71
104,31,40,71
104,31,40,71
104,31,41,72
104,31,41,72
105,31,40,71
105,31,40,71
105,32,40,72
105,32,40,72
105,32,40,72
105,32,41,73
105,32,41,73
105,33,41,74
105,33,41,74
105,33,42,75
106,33,41,74
106,33,41,74
106,34,41,75
106,34,41,75
106,34,42,76
106,34,41,75
106,34,41,75
107,34,42,76
107,34,42,76
107,34,42,76
107,35,42,77
107,35,42,77
107,35,43,78
107,35,43,78
107,35,42,77
108,35,41,76
108,35,41,76
108,35,42,77
108,35,42,77
108,36,42,78
108,36,42,78
108,36,43,79
108,36,43,79
108,37,43,80
108,36,43,79
108,36,43,79
108,36,43,79
108,36,44,80
108,36,44,80
108,37,44,81
109,37,44,81
109,37,44,81
109,37,44,81
109,38,44,82
109,38,44,82
109,38,45,83
109,38,45,83
109,38,45,83
109,39,45,84
109,38,45,83
109,38,45,83
109,39,45,84
109,39,45,84
109,39,46,85
109,39,46,85
109,39,47,86
109,38,47,85
109,38,47,85
109,38,47,85
109,38,48,86
109,38,48,86
109,38,49,87
109,38,49,87
110,39,49,88
110,39,49,88
110,39,49,88
110,40,49,89
110,40,48,88
110,40,48,88
110,40,48,88
110,41,48,89
110,41,48,89
110,42,48,90
110,42,48,90
110,42,49,91
110,42,49,91
110,42,50,92
110,42,50,92
111,42,50,92
111,42,50,92
111,43,50,93
111,43,50,93
111,44,50,94
111,44,50,94
111,44,50,94
111,45,50,95
111,45,50,95
111,45,50,95
111,45,50,95
111,45,50,95
111,46,50,96
111,46,50,96
111,46,50,96
111,46,50,96
111,46,51,97
111,46,51,97
111,46,51,97
112,47,51,98
112,47,51,98
112,47,51,98
112,47,51,98
112,48,51,99
112,48,51,99
112,49,51,100
112,48,51,99
112,48,51,99
112,49,51,100
112,49,51,100
112,49,51,100
112,50,51,101
112,50,51,101
112,51,51,102
112,51,51,102
112,51,52,103
112,51,52,103
112,51,52,103
113,51,53,104
113,51,53,104
113,51,53,104
113,51,54,105
113,51,54,105
113,51,55,106
114,51,55,106
114,51,55,106
114,52,55,107
114,52,55,107
114,52,55,107
114,52,56,108
114,52,56,108
114,52,57,109
114,52,57,109
114,52,58,110
114,52,58,110
114,52,58,110
114,53,58,111
114,53,58,111
114,53,58,111
114,52,58,110
114,52,58,110
114,52,59,111
115,52,59,111
115,52,59,111
115,52,59,111
115,51,59,110
115,51,59,110
115,52,59,111
115,52,59,111
115,52,59,111
115,52,59,111
115,53,59,112
115,53,59,112
115,53,60,113
115,53,60,113
115,54,60,114
115,54,60,114
116,54,61,115
116,54,61,115
116,55,61,116
116,55,61,116
116,55,62,117
116,55,62,117
116,56,62,118
116,56,61,117
116,56,61,117
116,57,61,118
116,57,61,118
116,57,61,118
117,58,61,119
117,58,61,119
117,58,62,120
117,58,62,120
117,58,62,120
117,59,62,121
117,59,62,121
117,58,62,120
117,57,62,119
117,57,62,119
117,57,62,119
117,57,62,119
118,57,61,118
118,57,61,118
118,57,61,118
118,57,62,119
118,57,62,119
118,58,62,120
118,58,62,120
118,59,62,121
118,58,62,120
118,58,62,120
118,58,63,121
118,58,63,121
118,58,63,121
118,58,64,122
118,58,64,122
118,58,65,123
118,58,65,123
118,58,66,124
118,57,66,123
118,57,66,123
118,57,66,123
118,58,66,124
118,58,66,124
118,59,66,125
119,59,65,124
119,59,65,124
119,59,65,124
119,59,66,125
119,59,66,125
119,60,66,126
119,59,66,125
119,59,66,125
119,59,66,125
119,59,67,126
119,58,67,125
119,58,67,125
120,59,67,126
120,59,66,125
120,58,66,124
120,58,66,124
120,58,66,124
120,58,67,125
120,58,67,125
120,58,68,126
120,58,68,126
120,59,68,127
120,59,67,126
120,59,67,126
120,60,67,127
120,59,67,126
120,59,67,126
120,59,68,127
120,59,68,127
121,60,68,128
121,60,68,128
121,61,68,129
121,60,68,128
121,59,68,127
121,59,68,127
121,60,68,128
121,60,68,128
121,60,69,129
121,60,69,129
121,60,69,129
121,60,69,129
121,60,69,129
121,61,69,130
121,61,69,130
121,61,69,130
121,61,69,130
121,62,69,131
121,62,69,131
122,62,69,131
122,62,69,131
122,63,69,132
122,63,69,132
122,64,69,133
122,64,69,133
122,64,69,133
122,64,69,133
122,64,69,133
122,64,69,133
122,64,70,134
122,64,70,134
123,64,71,135
123,64,71,135
123,64,71,135
123,65,71,136
123,64,71,135
123,64,71,135
123,65,71,136
123,65,71,136
123,65,72,137
123,65,72,137
123,66,72,138
123,66,72,138
123,66,73,139
123,65,73,138
123,65,73,138
123,66,73,139
123,66,73,139
123,66,74,140
123,66,74,140
123,67,74,141
123,67,74,141
123,68,74,142
123,68,74,142
123,68,75,143
123,68,75,143
123,69,75,144
123,69,75,144
124,69,75,144
124,69,74,143
124,69,74,143
124,70,74,144
124,70,74,144
124,71,74,145
124,71,74,145
124,72,74,146
124,72,74,146
124,71,74,145
124,71,74,145
124,72,74,146
124,72,74,146
124,72,74,146
124,72,74,146
124,72,75,147
124,71,75,146
125,71,75,146
125,71,75,146
125,71,76,147
125,71,76,147
125,71,77,148
125,71,77,148
125,71,77,148
125,72,77,149
125,72,77,149
125,72,78,150
125,72,78,150
125,73,78,151
125,73,78,151
125,73,77,150
125,73,77,150
125,72,77,149
125,72,77,149
125,73,77,150
125,73,77,150
126,74,77,151
126,74,77,151
126,74,76,150
126,74,76,150
126,74,77,151
126,74,77,151
126,75,77,152
126,75,77,152
126,75,78,153
126,75,78,153
126,75,78,153
126,76,78,154
126,76,78,154
126,76,79,155
126,75,79,154
126,75,79,154
126,76,79,155
126,76,79,155
126,77,79,156
126,77,79,156
127,77,80,157
127,77,79,156
127,77,79,156
127,77,80,157
127,77,80,157
127,77,81,158
127,77,81,158
127,77,82,159
127,77,81,158
127,77,81,158
127,78,81,159
127,78,81,159
128,78,80,158
128,77,80,157
128,77,80,157
128,77,81,158
128,77,81,158
128,77,81,158
128,78,81,159
128,78,81,159
128,79,81,160
128,79,81,160
128,80,81,161
128,80,81,161
128,80,82,162
128,80,82,162
128,80,83,163
128,80,83,163
128,80,83,163
128,80,83,163
128,81,83,164
128,81,83,164
129,82,83,165
129,82,83,165
129,83,83,166
129,83,83,166
129,83,83,166
129,83,84,167
129,83,83,166
129,83,83,166
129,83,84,167
129,83,84,167
129,83,85,168
129,83,85,168
129,83,85,168
129,83,85,168
129,84,85,169
129,84,84,168
129,84,84,168
130,85,84,169
130,85,84,169
130,86,84,170
130,86,84,170
130,86,85,171
130,86,85,171
130,86,85,171
130,87,85,172
130,87,85,172
130,87,85,172
130,86,85,171
130,86,85,171
130,86,85,171
130,87,85,172
130,87,85,172
131,87,86,173
131,87,86,173
131,88,86,174
131,88,86,174
131,88,86,174
131,88,87,175
131,87,87,174
131,87,86,173
131,86,86,172
131,86,86,172
131,86,85,171
131,86,85,171
131,87,85,172
131,86,85,171
131,85,85,170
131,85,85,170
131,86,85,171
131,86,85,171
131,86,85,171
131,87,85,172
131,87,85,172
131,88,85,173
131,88,85,173
132,88,86,174
132,88,86,174
132,88,87,175
132,88,87,175
132,89,87,176
132,89,87,176
132,90,87,177
132,90,87,177
132,90,87,177
132,91,87,178
132,91,87,178
132,91,87,178
132,92,87,179
132,92,87,179
132,92,88,180
132,92,88,180
132,93,88,181
132,93,87,180
132,93,87,180
132,93,87,180
132,94,87,181
132,94,87,181
132,94,88,182
132,94,88,182
132,95,88,183
132,95,88,183
132,95,88,183
132,96,88,184
132,96,88,184
132,97,88,185
132,97,88,185
132,98,88,186
132,97,88,185
132,97,88,185
132,97,88,185
133,97,89,186
133,97,89,186
133,97,89,186
133,98,89,187
133,97,89,186
133,97,89,186
133,97,89,186
133,98,89,187
133,98,89,187
133,99,89,188
133,99,89,188
133,100,89,189
133,100,89,189
133,100,90,190
133,100,90,190
133,100,91,191
133,99,91,190
133,99,91,190
133,99,92,191
133,99,92,191
133,99,92,191
134,99,93,192
134,99,93,192
134,99,93,192
134,100,93,193
134,100,93,193
134,101,93,194
134,101,92,193
134,101,92,193
134,101,93,194
134,100,93,193
134,100,93,193
134,100,92,192
134,100,92,192
134,101,92,193
134,101,92,193
134,100,92,192
134,100,92,192
134,101,92,193
134,101,92,193
134,101,93,194
134,101,93,194
134,102,93,195
134,102,93,195
134,102,94,196
135,102,94,196
135,101,94,195
135,101,93,194
135,101,93,194
135,101,93,194
135,101,93,194
135,101,94,195
135,101,94,195
135,101,94,195
135,102,94,196
135,102,94,196
135,102,95,197
135,102,95,197
135,102,95,197
135,103,95,198
135,103,95,198
135,103,96,199
135,103,96,199
135,103,97,200
135,103,97,200
135,103,98,201
136,103,98,201
136,103,98,201
136,103,99,202
136,103,99,202
136,103,99,202
136,103,100,203
136,103,100,203
136,104,100,204
136,104,100,204
136,104,100,204
136,105,100,205
136,104,100,204
137,104,100,204
137,103,100,203
137,103,100,203
137,103,101,204
137,102,101,203
137,102,101,203
137,103,101,204
137,103,101,204
137,104,101,205
137,104,101,205
137,104,101,205
137,104,101,205
137,104,102,206
137,104,102,206
137,104,102,206
137,104,103,207
137,104,103,207
137,104,104,208
137,104,103,207
137,104,103,207
137,104,103,207
137,104,104,208
137,104,104,208
137,104,104,208
137,105,104,209
137,105,104,209
137,105,104,209
137,105,104,209
138,106,104,210
138,106,104,210
138,107,104,211
138,107,104,211
138,107,105,212
138,107,105,212
138,107,106,213
138,107,106,213
138,107,107,214
138,107,107,214
138,108,107,215
138,108,106,214
138,108,106,214
138,108,106,214
138,109,106,215
138,109,106,215
138,109,107,216
138,109,107,216
138,109,108,217
138,109,108,217
138,109,109,218
138,109,109,218
138,109,110,219
138,109,110,219
138,109,111,220
138,109,111,220
138,108,111,219
138,108,111,219
138,109,111,220
138,109,110,219
138,109,110,219
138,109,110,219
139,110,110,220
139,110,110,220
139,110,111,221
139,110,111,221
139,111,111,222
139,111,111,222
139,111,112,223
139,111,112,223
139,112,112,224
139,112,112,224
139,111,112,223
139,110,112,222
139,110,112,222
139,111,112,223
139,111,112,223
139,111,111,222
139,111,111,222
139,111,111,222
139,112,111,223
139,112,111,223
139,112,111,223
139,112,111,223
139,112,111,223
139,113,111,224
139,113,111,224
139,114,111,225
139,114,111,225
139,115,111,226
139,115,111,226
140,116,111,227
140,116,111,227
140,116,112,228
140,116,112,228
140,116,113,229
140,116,113,229
140,117,113,230
140,117,113,230
140,118,113,231
140,117,113,230
140,116,113,229
140,116,113,229
140,117,113,230
140,117,113,230
140,116,113,229
140,116,113,229
140,116,113,229
140,116,114,230
140,116,114,230
140,116,115,231
140,116,115,231
140,116,115,231
140,115,115,230
140,115,114,229
140,115,114,229
140,115,115,230
140,115,115,230
141,116,115,231
141,116,115,231
141,117,115,232
141,117,115,232
141,118,115,233
141,118,115,233
141,118,115,233
141,118,115,233
141,118,116,234
141,118,116,234
141,119,116,235
141,119,115,234
141,119,115,234
141,119,115,234
141,120,115,235
141,120,115,235
141,120,115,235
141,121,115,236
142,121,115,236
142,121,115,236
142,121,116,237
142,121,116,237
142,122,116,238
142,122,116,238
142,123,116,239
142,123,116,239
142,123,117,240
142,123,117,240
142,123,117,240
142,124,117,241
142,123,117,240
142,123,117,240
142,124,117,241
142,124,117,241
142,124,118,242
142,124,118,242
142,124,118,242
142,124,118,242
142,124,119,243
142,124,119,243
142,124,120,244
142,124,120,244
142,124,121,245
142,123,121,244
142,123,121,244
142,124,121,245
142,124,121,245
142,125,121,246
142,125,121,246
142,125,122,247
142,125,122,247
142,125,122,247
143,126,122,248
143,126,122,248
143,126,123,249
143,126,123,249
143,127,123,250
143,127,123,250
143,127,124,251
143,127,124,251
143,128,124,252
143,128,124,252
143,129,124,253
143,129,124,253
143,129,124,253
143,130,124,254
143,130,124,254
143,131,124,255
143,131,124,255
143,131,125,256
143,131,124,255
143,131,124,255
144,132,124,256
144,132,124,256
144,132,124,256
144,133,124,257
144,133,123,256
144,133,123,256
144,134,123,257
144,133,123,256
144,133,123,256
144,133,124,257
144,133,124,257
144,133,125,258
144,133,125,258
144,134,125,259
144,134,125,259
144,134,125,259
144,135,125,260
144,135,125,260
144,135,126,261
144,135,126,261
144,136,126,262
144,136,126,262
144,136,126,262
145,137,126,263
145,137,126,263
145,137,127,264
145,137,127,264
145,137,127,264
145,137,128,265
145,137,128,265
145,137,129,266
145,137,129,266
145,136,129,265
145,136,129,265
145,137,129,266
145,137,128,265
145,137,128,265
145,137,129,266
145,137,129,266
145,137,130,267
145,137,130,267
145,137,131,268
145,137,131,268
145,137,132,269
145,137,132,269
145,137,132,269
145,137,133,270
145,137,133,270
145,138,133,271
145,138,133,271
145,138,134,272
145,138,134,272
145,138,135,273
145,137,135,272
145,137,135,272
145,137,136,273
145,137,135,272
145,137,135,272
146,137,135,272
146,137,135,272
146,137,136,273
146,137,136,273
146,137,137,274
146,137,137,274
146,137,138,275
146,137,138,275
146,138,138,276
146,138,137,275
146,137,137,274
146,137,137,274
146,137,138,275
146,137,138,275
146,137,139,276
146,137,139,276
146,137,140,277
146,137,140,277
146,137,140,277
146,137,140,277
146,137,140,277
146,137,141,278
146,137,141,278
146,138,141,279
146,138,141,279
146,138,142,280
146,138,142,280
146,139,142,281
146,139,142,281
146,139,143,282
146,139,143,282
146,139,142,281
147,139,142,281
147,139,142,281
147,139,142,281
147,139,143,282
147,139,142,281
147,139,142,281
147,139,143,282
147,139,143,282
147,139,144,283
147,139,144,283
147,140,144,284
147,140,144,284
147,140,145,285
147,140,145,285
147,141,145,286
147,141,145,286
147,142,145,287
147,142,145,287
147,142,145,287
147,143,145,288
147,143,145,288
147,143,146,289
147,143,146,289
147,143,145,288
147,143,145,288
147,143,145,288
147,143,146,289
147,143,146,289
147,143,147,290
147,143,147,290
147,143,146,289
147,143,145,288
147,143,145,288
147,143,146,289
147,143,145,288
148,143,145,288
148,143,145,288
148,143,145,288
148,144,145,289
148,144,145,289
148,144,145,289
148,144,144,288
148,144,144,288
148,144,144,288
148,145,144,289
148,145,144,289
148,145,145,290
148,145,145,290
148,146,145,291
148,146,145,291
148,146,145,291
148,146,145,291
148,146,145,291
148,146,145,291
148,146,146,292
148,146,146,292
148,146,147,293
148,146,147,293
148,147,147,294
148,147,147,294
148,148,147,295
148,148,147,295
148,149,147,296
148,149,147,296
148,149,148,297
149,149,148,297
149,149,148,297
149,149,148,297
149,149,149,298
149,149,149,298
149,149,149,298
149,149,149,298
149,149,149,298
149,150,149,299
149,150,149,299
149,150,150,300
149,150,150,300
149,151,150,301
149,151,150,301
149,151,150,301
149,151,150,301
149,151,150,301
149,151,150,301
149,151,151,302
149,150,151,301
149,150,151,301
149,150,151,301
149,150,152,302
149,150,151,301
149,150,151,301
149,150,152,302
149,150,152,302
149,150,153,303
149,150,153,303
150,150,154,304
150,150,154,304
150,150,154,304
150,150,155,305
150,150,154,304
150,150,154,304
150,150,155,305
150,150,155,305
150,151,155,306
150,151,154,305
150,151,154,305
150,151,155,306
150,151,155,306
150,151,156,307
150,151,156,307
150,152,156,308
150,152,156,308
150,151,156,307
150,151,156,307
150,152,156,308
150,152,156,308
150,153,156,309
150,153,156,309
150,152,156,308
150,152,156,308
150,153,156,309
150,153,156,309
150,152,156,308
150,152,156,308
150,152,156,308
150,152,156,308
150,152,157,309
150,152,157,309
151,152,157,309
151,152,157,309
151,152,157,309
151,153,157,310
151,153,157,310
151,154,157,311
151,154,157,311
151,154,158,312
151,153,158,311
151,153,158,311
151,153,158,311
151,153,159,312
151,153,159,312
151,153,159,312
151,153,160,313
151,153,159,312
151,153,158,311
151,153,158,311
151,154,158,312
151,154,158,312
151,154,158,312
151,154,158,312
151,154,158,312
151,154,158,312
151,154,159,313
151,154,159,313
151,155,159,314
151,155,158,313
151,154,158,312
151,154,158,312
151,154,157,311
151,154,157,311
151,154,158,312
151,154,158,312
151,155,158,313
151,154,158,312
151,154,158,312
151,154,159,313
151,154,159,313
151,153,159,312
151,153,158,311
151,153,158,311
152,153,159,312
152,153,159,312
152,153,159,312
152,154,159,313
152,154,159,313
152,154,160,314
152,154,159,313
152,154,159,313
152,154,158,312
152,154,158,312
152,154,158,312
152,154,159,313
152,153,159,312
152,153,159,312
152,154,159,313
152,154,159,313
152,154,159,313
152,155,159,314
152,155,159,314
152,155,160,315
152,155,160,315
152,156,160,316
152,156,160,316
152,157,160,317
152,157,160,317
152,158,160,318
152,158,160,318
152,159,160,319
153,159,160,319
153,159,160,319
153,159,161,320
153,159,161,320
153,159,160,319
153,159,159,318
153,158,159,317
153,158,159,317
153,158,159,317
153,158,160,318
153,157,160,317
153,157,160,317
153,157,161,318
153,157,161,318
153,157,161,318
153,157,161,318
153,158,161,319
153,158,161,319
153,158,162,320
153,158,162,320
153,158,161,319
153,158,161,319
153,158,161,319
153,159,161,320
153,159,161,320
153,160,161,321
153,160,161,321
153,160,161,321
153,160,162,322
153,160,162,322
153,160,163,323
153,160,162,322
153,160,161,321
153,160,161,321
153,160,161,321
153,161,161,322
153,161,160,321
153,161,160,321
153,161,161,322
153,161,161,322
153,162,161,323
153,162,161,323
153,162,162,324
153,162,162,324
153,162,162,324
153,161,162,323
153,161,162,323
153,162,162,324
153,162,162,324
153,162,161,323
153,162,161,323
153,163,161,324
153,163,161,324
153,164,161,325
154,164,161,325
154,163,161,324
154,163,161,324
154,163,162,325
154,163,162,325
154,164,162,326
154,164,162,326
154,164,163,327
154,164,163,327
154,164,163,327
154,164,164,328
154,164,164,328
154,165,164,329
154,165,164,329
154,164,164,328
154,164,164,328
154,165,164,329
154,165,164,329
154,165,165,330
154,165,165,330
154,165,166,331
154,165,166,331
154,165,167,332
154,164,167,331
154,164,167,331
154,165,167,332
154,165,167,332
154,165,167,332
154,166,167,333
154,166,167,333
154,166,167,333
154,166,168,334
154,166,168,334
154,166,169,335
154,166,169,335
154,167,169,336
154,167,169,336
154,167,170,337
154,167,169,336
154,167,169,336
154,167,169,336
154,167,169,336
154,168,169,337
154,168,169,337
154,168,170,338
154,168,169,337
155,168,168,336
155,168,168,336
155,169,168,337
